2.54500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.38980000E+00	3.52000000E-02									1
2.58300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.35810000E+00	3.47000000E-02									1
2.63600000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.29460000E+00	3.41000000E-02									1
2.67400000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.23110000E+00	3.36000000E-02									1
2.71400000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.16760000E+00	3.30000000E-02									1
2.76500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.19940000E+00	3.24000000E-02									1
2.80400000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.10410000E+00	3.15000000E-02									1
2.84300000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.10410000E+00	2.94000000E-02									1
2.87600000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.07240000E+00	2.75000000E-02									1
2.89500000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.07240000E+00	2.65000000E-02									1
2.90800000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.04060000E+00	2.58000000E-02									1
2.92000000E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.00890000E+00	2.50000000E-02									1
